"deal_id","stage_id","stage_name","deal_updated_ts"
156912,1,Lead Generation,2024-09-09 19:02:49.000
156912,2,Qualified lead,2024-09-23 19:02:49.000
156912,3,Needs Assessment,2024-09-29 19:02:49.000
156912,4,Proposal/Quote Preparation,2024-10-07 19:02:49.000
156912,6,Closing,2024-10-10 19:02:49.000
156912,7,Implementation/Onboarding,2024-10-20 19:02:49.000
156912,8,Follow-up/Customer Success,2024-10-26 19:02:49.000
157532,1,Lead Generation,2024-04-26 22:47:59.000
157532,5,Negotiation,2024-05-24 22:47:59.000
157532,7,Implementation/Onboarding,2024-05-29 22:47:59.000
157532,9,Renewal/Expansion,2024-06-28 22:47:59.000
157600,1,Lead Generation,2024-06-14 21:18:23.000
157600,2,Qualified lead,2024-06-27 21:18:23.000
157600,3,Needs Assessment,2024-07-04 21:18:23.000
157600,4,Proposal/Quote Preparation,2024-07-28 21:18:23.000
157600,6,Closing,2024-08-05 21:18:23.000
157600,7,Implementation/Onboarding,2024-08-27 21:18:23.000
157927,1,Lead Generation,2024-03-07 20:48:59.000
157927,2,Qualified lead,2024-03-18 20:48:59.000
158349,1,Lead Generation,2024-03-23 15:56:35.000
158349,2,Qualified lead,2024-03-25 15:56:35.000
158349,3,Needs Assessment,2024-04-02 15:56:35.000
158349,4,Proposal/Quote Preparation,2024-04-07 15:56:35.000
158349,7,Implementation/Onboarding,2024-05-07 15:56:35.000
158553,1,Lead Generation,2024-02-14 20:25:46.000
158553,7,Implementation/Onboarding,2024-02-27 20:25:46.000
158553,9,Renewal/Expansion,2024-03-10 20:25:46.000
158705,1,Lead Generation,2024-07-26 20:12:30.000
158705,4,Proposal/Quote Preparation,2024-08-11 20:12:30.000
158705,7,Implementation/Onboarding,2024-08-16 20:12:30.000
158705,9,Renewal/Expansion,2024-09-03 20:12:30.000
158728,1,Lead Generation,2024-04-16 02:32:52.000
158728,3,Needs Assessment,2024-04-28 02:32:52.000
158728,4,Proposal/Quote Preparation,2024-05-05 02:32:52.000
158728,6,Closing,2024-06-04 02:32:52.000
158728,9,Renewal/Expansion,2024-06-17 02:32:52.000
160306,1,Lead Generation,2024-05-21 02:14:43.000
160306,3,Needs Assessment,2024-06-15 02:14:43.000
160306,5,Negotiation,2024-06-19 02:14:43.000
160306,8,Follow-up/Customer Success,2024-06-30 02:14:43.000
160829,1,Lead Generation,2024-09-10 04:50:54.000
160829,2,Qualified lead,2024-09-30 04:50:54.000
160829,3,Needs Assessment,2024-10-22 04:50:54.000
160829,4,Proposal/Quote Preparation,2024-11-16 04:50:54.000
160829,6,Closing,2024-12-06 04:50:54.000
161134,1,Lead Generation,2024-08-12 19:23:20.000
161134,2,Qualified lead,2024-08-25 19:23:20.000
161134,3,Needs Assessment,2024-08-27 19:23:20.000
161134,4,Proposal/Quote Preparation,2024-09-20 19:23:20.000
161814,1,Lead Generation,2024-06-01 12:21:43.000
161814,2,Qualified lead,2024-06-09 12:21:43.000
161814,3,Needs Assessment,2024-06-27 12:21:43.000
161814,5,Negotiation,2024-07-17 12:21:43.000
161814,6,Closing,2024-08-10 12:21:43.000
161992,1,Lead Generation,2024-06-11 22:51:36.000
161992,2,Qualified lead,2024-07-11 22:51:36.000
161992,3,Needs Assessment,2024-07-20 22:51:36.000
161992,5,Negotiation,2024-08-12 22:51:36.000
161992,6,Closing,2024-08-16 22:51:36.000
161992,7,Implementation/Onboarding,2024-09-11 22:51:36.000
161992,8,Follow-up/Customer Success,2024-09-27 22:51:36.000
161992,9,Renewal/Expansion,2024-10-26 22:51:36.000
163417,1,Lead Generation,2024-10-12 23:55:28.000
163417,2,Qualified lead,2024-10-23 23:55:28.000
163417,3,Needs Assessment,2024-10-28 23:55:28.000
163417,4,Proposal/Quote Preparation,2024-11-22 23:55:28.000
164684,1,Lead Generation,2024-10-27 04:51:48.000
164684,2,Qualified lead,2024-11-26 04:51:48.000
164684,4,Proposal/Quote Preparation,2024-12-06 04:51:48.000
164684,6,Closing,2024-12-16 04:51:48.000
164684,7,Implementation/Onboarding,2025-01-12 04:51:48.000
164684,8,Follow-up/Customer Success,2025-02-08 04:51:48.000
165237,1,Lead Generation,2024-07-03 02:51:26.000
165237,2,Qualified lead,2024-07-26 02:51:26.000
165949,1,Lead Generation,2024-06-28 08:01:31.000
165949,2,Qualified lead,2024-07-06 08:01:31.000
165949,3,Needs Assessment,2024-07-16 08:01:31.000
165949,4,Proposal/Quote Preparation,2024-08-07 08:01:31.000
165949,7,Implementation/Onboarding,2024-09-02 08:01:31.000
165949,9,Renewal/Expansion,2024-09-18 08:01:31.000
166143,1,Lead Generation,2024-02-14 09:44:32.000
166143,3,Needs Assessment,2024-03-11 09:44:32.000
166143,4,Proposal/Quote Preparation,2024-03-16 09:44:32.000
166143,9,Renewal/Expansion,2024-04-12 09:44:32.000
166569,1,Lead Generation,2024-09-09 02:40:44.000
166569,2,Qualified lead,2024-09-12 02:40:44.000
166569,4,Proposal/Quote Preparation,2024-09-15 02:40:44.000
166569,5,Negotiation,2024-10-14 02:40:44.000
166569,6,Closing,2024-11-06 02:40:44.000
167032,1,Lead Generation,2024-09-05 15:00:08.000
167032,2,Qualified lead,2024-09-19 15:00:08.000
167032,4,Proposal/Quote Preparation,2024-10-11 15:00:08.000
167049,1,Lead Generation,2024-06-12 12:17:35.000
167049,2,Qualified lead,2024-07-05 12:17:35.000
167049,3,Needs Assessment,2024-07-07 12:17:35.000
167049,7,Implementation/Onboarding,2024-07-14 12:17:35.000
167218,1,Lead Generation,2024-02-09 16:48:01.000
167218,2,Qualified lead,2024-03-07 16:48:01.000
167218,4,Proposal/Quote Preparation,2024-03-21 16:48:01.000
167218,5,Negotiation,2024-04-06 16:48:01.000
168002,1,Lead Generation,2024-02-27 01:19:09.000
168002,2,Qualified lead,2024-03-11 01:19:09.000
168002,3,Needs Assessment,2024-04-03 01:19:09.000
168002,4,Proposal/Quote Preparation,2024-04-14 01:19:09.000
168002,5,Negotiation,2024-05-06 01:19:09.000
168002,8,Follow-up/Customer Success,2024-05-10 01:19:09.000
168002,9,Renewal/Expansion,2024-06-06 01:19:09.000
168509,1,Lead Generation,2024-02-27 03:24:21.000
168509,3,Needs Assessment,2024-03-22 03:24:21.000
168509,4,Proposal/Quote Preparation,2024-04-20 03:24:21.000
168509,6,Closing,2024-05-02 03:24:21.000
169125,1,Lead Generation,2024-10-17 09:15:30.000
169125,2,Qualified lead,2024-11-04 09:15:30.000
169125,3,Needs Assessment,2024-11-11 09:15:30.000
169398,1,Lead Generation,2024-10-06 13:06:03.000
169398,2,Qualified lead,2024-10-15 13:06:03.000
169398,3,Needs Assessment,2024-11-14 13:06:03.000
169398,9,Renewal/Expansion,2024-11-30 13:06:03.000
169766,1,Lead Generation,2024-09-22 15:30:28.000
169766,2,Qualified lead,2024-10-06 15:30:28.000
169766,3,Needs Assessment,2024-11-04 15:30:28.000
169766,4,Proposal/Quote Preparation,2024-12-01 15:30:28.000
169766,6,Closing,2024-12-17 15:30:28.000
169835,1,Lead Generation,2024-08-16 05:57:35.000
169835,2,Qualified lead,2024-09-15 05:57:35.000
169835,3,Needs Assessment,2024-09-21 05:57:35.000
169835,4,Proposal/Quote Preparation,2024-09-25 05:57:35.000
170083,1,Lead Generation,2024-08-26 21:44:14.000
170083,2,Qualified lead,2024-09-18 21:44:14.000
170083,3,Needs Assessment,2024-09-29 21:44:14.000
170083,4,Proposal/Quote Preparation,2024-10-22 21:44:14.000
170083,7,Implementation/Onboarding,2024-10-24 21:44:14.000
170083,8,Follow-up/Customer Success,2024-11-17 21:44:14.000
170646,1,Lead Generation,2024-09-13 23:59:12.000
170646,2,Qualified lead,2024-10-07 23:59:12.000
171251,1,Lead Generation,2024-02-14 13:29:03.000
171251,2,Qualified lead,2024-03-08 13:29:03.000
171251,3,Needs Assessment,2024-04-06 13:29:03.000
171251,8,Follow-up/Customer Success,2024-04-18 13:29:03.000
171353,1,Lead Generation,2024-02-28 13:49:46.000
171353,2,Qualified lead,2024-03-09 13:49:46.000
171353,3,Needs Assessment,2024-03-18 13:49:46.000
171353,4,Proposal/Quote Preparation,2024-04-17 13:49:46.000
171353,5,Negotiation,2024-04-29 13:49:46.000
171353,6,Closing,2024-05-15 13:49:46.000
171441,1,Lead Generation,2024-05-14 06:27:17.000
171441,2,Qualified lead,2024-06-09 06:27:17.000
171441,3,Needs Assessment,2024-06-22 06:27:17.000
171441,4,Proposal/Quote Preparation,2024-07-04 06:27:17.000
171441,6,Closing,2024-08-01 06:27:17.000
171723,1,Lead Generation,2024-03-16 16:28:19.000
171723,2,Qualified lead,2024-03-21 16:28:19.000
171723,3,Needs Assessment,2024-04-17 16:28:19.000
171723,4,Proposal/Quote Preparation,2024-05-17 16:28:19.000
171723,9,Renewal/Expansion,2024-06-05 16:28:19.000
171799,1,Lead Generation,2024-03-17 20:10:08.000
171799,2,Qualified lead,2024-04-12 20:10:08.000
171799,4,Proposal/Quote Preparation,2024-05-08 20:10:08.000
171799,8,Follow-up/Customer Success,2024-05-23 20:10:08.000
173028,1,Lead Generation,2024-06-02 20:45:00.000
173028,2,Qualified lead,2024-06-26 20:45:00.000
173028,4,Proposal/Quote Preparation,2024-07-21 20:45:00.000
173028,5,Negotiation,2024-08-05 20:45:00.000
173028,8,Follow-up/Customer Success,2024-09-03 20:45:00.000
173271,1,Lead Generation,2024-03-25 09:29:18.000
173271,3,Needs Assessment,2024-03-28 09:29:18.000
173271,6,Closing,2024-04-19 09:29:18.000
173398,1,Lead Generation,2024-05-12 20:04:48.000
173398,2,Qualified lead,2024-06-06 20:04:48.000
173398,4,Proposal/Quote Preparation,2024-06-07 20:04:48.000
173398,5,Negotiation,2024-07-02 20:04:48.000
174314,1,Lead Generation,2024-08-28 00:10:13.000
174314,2,Qualified lead,2024-09-18 00:10:13.000
174314,3,Needs Assessment,2024-10-17 00:10:13.000
174314,4,Proposal/Quote Preparation,2024-11-03 00:10:13.000
175284,1,Lead Generation,2024-05-27 07:49:45.000
175284,2,Qualified lead,2024-06-18 07:49:45.000
175284,3,Needs Assessment,2024-06-23 07:49:45.000
175284,4,Proposal/Quote Preparation,2024-07-09 07:49:45.000
175284,9,Renewal/Expansion,2024-07-21 07:49:45.000
175341,1,Lead Generation,2024-02-21 07:32:02.000
175341,2,Qualified lead,2024-03-16 07:32:02.000
175341,6,Closing,2024-03-31 07:32:02.000
175341,7,Implementation/Onboarding,2024-04-25 07:32:02.000
175341,8,Follow-up/Customer Success,2024-05-02 07:32:02.000
175341,9,Renewal/Expansion,2024-05-12 07:32:02.000
175361,1,Lead Generation,2024-06-05 06:33:00.000
175361,3,Needs Assessment,2024-06-18 06:33:00.000
175361,5,Negotiation,2024-07-10 06:33:00.000
177312,1,Lead Generation,2024-06-20 20:50:32.000
177312,3,Needs Assessment,2024-07-15 20:50:32.000
178164,1,Lead Generation,2024-08-02 16:04:51.000
178164,2,Qualified lead,2024-08-10 16:04:51.000
178502,1,Lead Generation,2024-09-18 03:19:20.000
178502,2,Qualified lead,2024-10-05 03:19:20.000
178502,3,Needs Assessment,2024-10-27 03:19:20.000
178502,5,Negotiation,2024-11-03 03:19:20.000
178502,6,Closing,2024-11-22 03:19:20.000
178934,1,Lead Generation,2024-08-03 08:38:59.000
178934,3,Needs Assessment,2024-08-21 08:38:59.000
178934,4,Proposal/Quote Preparation,2024-09-04 08:38:59.000
178934,6,Closing,2024-09-21 08:38:59.000
179396,1,Lead Generation,2024-03-11 17:08:52.000
179396,2,Qualified lead,2024-04-07 17:08:52.000
179396,3,Needs Assessment,2024-04-27 17:08:52.000
179396,4,Proposal/Quote Preparation,2024-05-06 17:08:52.000
179396,5,Negotiation,2024-05-07 17:08:52.000
179396,8,Follow-up/Customer Success,2024-06-04 17:08:52.000
179571,1,Lead Generation,2024-05-12 22:51:50.000
179571,2,Qualified lead,2024-05-30 22:51:50.000
179571,3,Needs Assessment,2024-06-16 22:51:50.000
179571,4,Proposal/Quote Preparation,2024-07-14 22:51:50.000
179571,7,Implementation/Onboarding,2024-07-18 22:51:50.000
179576,1,Lead Generation,2024-03-23 19:22:37.000
179576,2,Qualified lead,2024-04-07 19:22:37.000
179576,3,Needs Assessment,2024-04-11 19:22:37.000
179576,4,Proposal/Quote Preparation,2024-05-03 19:22:37.000
179576,6,Closing,2024-05-07 19:22:37.000
180730,1,Lead Generation,2024-05-14 21:12:26.000
180730,3,Needs Assessment,2024-05-28 21:12:26.000
180730,4,Proposal/Quote Preparation,2024-06-09 21:12:26.000
180730,9,Renewal/Expansion,2024-06-13 21:12:26.000
181274,1,Lead Generation,2024-05-18 02:58:01.000
181274,2,Qualified lead,2024-05-29 02:58:01.000
181274,4,Proposal/Quote Preparation,2024-06-17 02:58:01.000
181274,5,Negotiation,2024-07-13 02:58:01.000
181274,7,Implementation/Onboarding,2024-07-15 02:58:01.000
181448,1,Lead Generation,2024-06-02 00:45:20.000
181448,2,Qualified lead,2024-06-16 00:45:20.000
181448,5,Negotiation,2024-07-15 00:45:20.000
181532,1,Lead Generation,2024-03-19 02:09:04.000
181532,4,Proposal/Quote Preparation,2024-03-21 02:09:04.000
181855,1,Lead Generation,2024-10-10 17:22:45.000
181855,3,Needs Assessment,2024-10-24 17:22:45.000
181855,7,Implementation/Onboarding,2024-11-12 17:22:45.000
181915,1,Lead Generation,2024-03-08 22:31:12.000
181915,2,Qualified lead,2024-03-12 22:31:12.000
181915,3,Needs Assessment,2024-03-19 22:31:12.000
181915,4,Proposal/Quote Preparation,2024-03-30 22:31:12.000
181915,5,Negotiation,2024-04-03 22:31:12.000
183094,1,Lead Generation,2024-03-16 00:13:11.000
183094,2,Qualified lead,2024-03-17 00:13:11.000
183094,3,Needs Assessment,2024-03-22 00:13:11.000
183094,4,Proposal/Quote Preparation,2024-04-09 00:13:11.000
183094,9,Renewal/Expansion,2024-04-16 00:13:11.000
184353,1,Lead Generation,2024-06-24 07:06:46.000
184353,2,Qualified lead,2024-07-13 07:06:46.000
184353,4,Proposal/Quote Preparation,2024-07-14 07:06:46.000
184353,9,Renewal/Expansion,2024-07-18 07:06:46.000
185135,1,Lead Generation,2024-09-29 10:44:28.000
185135,2,Qualified lead,2024-10-06 10:44:28.000
185135,3,Needs Assessment,2024-10-29 10:44:28.000
185135,4,Proposal/Quote Preparation,2024-11-24 10:44:28.000
185135,5,Negotiation,2024-12-17 10:44:28.000
185135,9,Renewal/Expansion,2025-01-07 10:44:28.000
185398,1,Lead Generation,2024-10-12 10:42:34.000
185398,2,Qualified lead,2024-11-06 10:42:34.000
185398,3,Needs Assessment,2024-12-03 10:42:34.000
185398,4,Proposal/Quote Preparation,2024-12-11 10:42:34.000
185398,5,Negotiation,2024-12-28 10:42:34.000
185465,1,Lead Generation,2024-06-10 04:07:51.000
185465,3,Needs Assessment,2024-07-09 04:07:51.000
185465,5,Negotiation,2024-08-07 04:07:51.000
185465,6,Closing,2024-08-12 04:07:51.000
185465,7,Implementation/Onboarding,2024-08-13 04:07:51.000
185465,8,Follow-up/Customer Success,2024-08-18 04:07:51.000
185758,1,Lead Generation,2024-08-26 02:50:52.000
185758,2,Qualified lead,2024-09-11 02:50:52.000
185758,4,Proposal/Quote Preparation,2024-09-14 02:50:52.000
185758,9,Renewal/Expansion,2024-10-01 02:50:52.000
185920,1,Lead Generation,2024-06-23 01:24:30.000
185920,2,Qualified lead,2024-06-25 01:24:30.000
185920,3,Needs Assessment,2024-06-27 01:24:30.000
185920,4,Proposal/Quote Preparation,2024-07-27 01:24:30.000
185920,5,Negotiation,2024-08-13 01:24:30.000
185920,7,Implementation/Onboarding,2024-08-22 01:24:30.000
185920,9,Renewal/Expansion,2024-08-25 01:24:30.000
186115,1,Lead Generation,2024-08-18 05:11:26.000
186115,2,Qualified lead,2024-09-14 05:11:26.000
186115,5,Negotiation,2024-09-29 05:11:26.000
186115,6,Closing,2024-10-18 05:11:26.000
186115,7,Implementation/Onboarding,2024-10-28 05:11:26.000
186635,1,Lead Generation,2024-07-24 23:19:51.000
186635,2,Qualified lead,2024-08-04 23:19:51.000
186635,3,Needs Assessment,2024-08-14 23:19:51.000
186635,8,Follow-up/Customer Success,2024-08-27 23:19:51.000
187448,1,Lead Generation,2024-06-17 06:17:44.000
187448,3,Needs Assessment,2024-06-24 06:17:44.000
187448,4,Proposal/Quote Preparation,2024-07-24 06:17:44.000
187448,6,Closing,2024-07-30 06:17:44.000
187448,7,Implementation/Onboarding,2024-08-19 06:17:44.000
187958,1,Lead Generation,2024-08-03 18:36:21.000
187958,3,Needs Assessment,2024-08-23 18:36:21.000
187958,5,Negotiation,2024-09-22 18:36:21.000
187958,7,Implementation/Onboarding,2024-10-09 18:36:21.000
189240,1,Lead Generation,2024-03-01 10:48:55.000
189240,2,Qualified lead,2024-03-27 10:48:55.000
189240,3,Needs Assessment,2024-04-08 10:48:55.000
189240,4,Proposal/Quote Preparation,2024-04-21 10:48:55.000
189240,6,Closing,2024-04-26 10:48:55.000
189871,1,Lead Generation,2024-11-06 14:29:11.000
189871,3,Needs Assessment,2024-11-16 14:29:11.000
189871,4,Proposal/Quote Preparation,2024-11-21 14:29:11.000
189871,7,Implementation/Onboarding,2024-12-05 14:29:11.000
189871,8,Follow-up/Customer Success,2025-01-02 14:29:11.000
189871,9,Renewal/Expansion,2025-01-11 14:29:11.000
190204,1,Lead Generation,2024-04-04 13:00:09.000
190204,2,Qualified lead,2024-04-06 13:00:09.000
190204,3,Needs Assessment,2024-04-25 13:00:09.000
190204,4,Proposal/Quote Preparation,2024-05-23 13:00:09.000
190204,8,Follow-up/Customer Success,2024-05-29 13:00:09.000
190204,9,Renewal/Expansion,2024-06-02 13:00:09.000
190410,1,Lead Generation,2024-10-17 01:15:38.000
190410,4,Proposal/Quote Preparation,2024-11-12 01:15:38.000
190410,8,Follow-up/Customer Success,2024-12-07 01:15:38.000
190456,1,Lead Generation,2024-03-30 08:58:46.000
190456,3,Needs Assessment,2024-04-15 08:58:46.000
190456,5,Negotiation,2024-05-04 08:58:46.000
190456,6,Closing,2024-05-14 08:58:46.000
190456,8,Follow-up/Customer Success,2024-05-22 08:58:46.000
190504,1,Lead Generation,2024-03-03 19:49:40.000
190504,2,Qualified lead,2024-03-09 19:49:40.000
191811,1,Lead Generation,2024-07-16 20:01:17.000
191811,2,Qualified lead,2024-08-14 20:01:17.000
191811,3,Needs Assessment,2024-08-23 20:01:17.000
191811,4,Proposal/Quote Preparation,2024-08-26 20:01:17.000
191811,6,Closing,2024-09-17 20:01:17.000
191811,8,Follow-up/Customer Success,2024-10-15 20:01:17.000
191824,1,Lead Generation,2024-03-15 21:22:37.000
191824,2,Qualified lead,2024-03-24 21:22:37.000
191824,7,Implementation/Onboarding,2024-03-30 21:22:37.000
192404,1,Lead Generation,2024-05-01 23:51:22.000
192404,3,Needs Assessment,2024-05-20 23:51:22.000
192404,6,Closing,2024-06-06 23:51:22.000
192957,1,Lead Generation,2024-10-02 16:34:22.000
192957,2,Qualified lead,2024-11-01 16:34:22.000
192957,3,Needs Assessment,2024-11-08 16:34:22.000
192957,6,Closing,2024-11-24 16:34:22.000
192957,7,Implementation/Onboarding,2024-12-17 16:34:22.000
193123,1,Lead Generation,2024-03-01 00:11:08.000
193123,2,Qualified lead,2024-03-12 00:11:08.000
193123,4,Proposal/Quote Preparation,2024-04-07 00:11:08.000
193123,6,Closing,2024-05-05 00:11:08.000
194050,1,Lead Generation,2024-04-01 12:50:43.000
194050,3,Needs Assessment,2024-04-13 12:50:43.000
194050,6,Closing,2024-04-27 12:50:43.000
194147,1,Lead Generation,2024-07-12 12:34:50.000
194147,2,Qualified lead,2024-08-01 12:34:50.000
194147,3,Needs Assessment,2024-08-28 12:34:50.000
194147,5,Negotiation,2024-09-20 12:34:50.000
194147,6,Closing,2024-10-16 12:34:50.000
194147,9,Renewal/Expansion,2024-11-08 12:34:50.000
194212,1,Lead Generation,2024-10-03 20:30:33.000
194212,2,Qualified lead,2024-10-15 20:30:33.000
194212,3,Needs Assessment,2024-11-04 20:30:33.000
194212,7,Implementation/Onboarding,2024-11-12 20:30:33.000
194212,8,Follow-up/Customer Success,2024-11-14 20:30:33.000
194335,1,Lead Generation,2024-08-02 14:57:13.000
194335,2,Qualified lead,2024-08-26 14:57:13.000
194335,4,Proposal/Quote Preparation,2024-08-30 14:57:13.000
194335,5,Negotiation,2024-09-28 14:57:13.000
195459,1,Lead Generation,2024-04-20 23:58:38.000
195459,2,Qualified lead,2024-04-22 23:58:38.000
195459,3,Needs Assessment,2024-05-10 23:58:38.000
195459,6,Closing,2024-05-22 23:58:38.000
195781,1,Lead Generation,2024-08-19 00:13:21.000
195781,2,Qualified lead,2024-09-12 00:13:21.000
195781,3,Needs Assessment,2024-10-01 00:13:21.000
195781,5,Negotiation,2024-10-13 00:13:21.000
195781,6,Closing,2024-10-16 00:13:21.000
195781,7,Implementation/Onboarding,2024-11-15 00:13:21.000
196264,1,Lead Generation,2024-08-08 03:21:17.000
196264,2,Qualified lead,2024-09-05 03:21:17.000
196767,1,Lead Generation,2024-02-29 13:45:37.000
196767,2,Qualified lead,2024-03-01 13:45:37.000
196767,3,Needs Assessment,2024-03-14 13:45:37.000
